spk_id,gender,household_id,hh_size,OA,LSOA,MSOA
spk-o-47803,male,E00069616_HH000077,2,E00069616,E01013800,E02002864
spk-o-47708,male,E00069616_HH000065,2,E00069616,E01013800,E02002864
spk-o-47980,male,E00069616_HH000091,5,E00069616,E01013800,E02002864
spk-o-47843,male,E00069616_HH000081,2,E00069616,E01013800,E02002864
spk-o-47677,male,E00069616_HH000060,2,E00069616,E01013800,E02002864
spk-o-52566,female,E00069616_HH000034,2,E00069616,E01013800,E02002864
spk-o-48029,male,E00069616_HH000093,4,E00069616,E01013800,E02002864
spk-o-47773,male,E00069616_HH000073,2,E00069616,E01013800,E02002864
spk-o-48032,male,E00069616_HH000094,3,E00069616,E01013800,E02002864
spk-o-47955,male,E00069616_HH000090,5,E00069616,E01013800,E02002864
spk-o-52256,female,E00069616_HH000003,1,E00069616,E01013800,E02002864
spk-o-48042,male,E00069616_HH000095,3,E00069616,E01013800,E02002864
spk-o-52638,female,E00069616_HH000038,2,E00069616,E01013800,E02002864
spk-o-47656,male,E00069616_HH000058,2,E00069616,E01013800,E02002864
spk-o-47925,male,E00069616_HH000089,6,E00069616,E01013800,E02002864
spk-o-47639,male,E00069616_HH000056,2,E00069616,E01013800,E02002864
spk-o-47912,male,E00069616_HH000089,6,E00069616,E01013800,E02002864
spk-o-52485,female,E00069616_HH000027,1,E00069616,E01013800,E02002864
spk-o-47951,male,E00069616_HH000090,5,E00069616,E01013800,E02002864
spk-o-47702,male,E00069616_HH000064,2,E00069616,E01013800,E02002864
spk-o-47755,male,E00069616_HH000071,2,E00069616,E01013800,E02002864
spk-o-47621,male,E00069616_HH000053,2,E00069616,E01013800,E02002864
spk-o-52552,female,E00069616_HH000033,2,E00069616,E01013800,E02002864
spk-o-48015,male,E00069616_HH000092,4,E00069616,E01013800,E02002864
spk-o-52420,female,E00069616_HH000023,1,E00069616,E01013800,E02002864
spk-o-47722,male,E00069616_HH000067,2,E00069616,E01013800,E02002864
spk-o-47616,male,E00069616_HH000053,2,E00069616,E01013800,E02002864
spk-o-47907,male,E00069616_HH000088,2,E00069616,E01013800,E02002864
spk-o-52339,female,E00069616_HH000012,1,E00069616,E01013800,E02002864
spk-o-52305,female,E00069616_HH000007,1,E00069616,E01013800,E02002864
spk-o-52488,female,E00069616_HH000028,1,E00069616,E01013800,E02002864
spk-o-47760,male,E00069616_HH000071,2,E00069616,E01013800,E02002864
spk-o-52274,female,E00069616_HH000005,1,E00069616,E01013800,E02002864
spk-o-52534,female,E00069616_HH000031,2,E00069616,E01013800,E02002864
spk-o-47710,male,E00069616_HH000066,2,E00069616,E01013800,E02002864
spk-o-47821,male,E00069616_HH000079,2,E00069616,E01013800,E02002864
spk-o-47695,male,E00069616_HH000063,2,E00069616,E01013800,E02002864
spk-o-52336,female,E00069616_HH000011,1,E00069616,E01013800,E02002864
spk-o-47771,male,E00069616_HH000072,2,E00069616,E01013800,E02002864
spk-o-47844,male,E00069616_HH000082,2,E00069616,E01013800,E02002864
spk-o-52240,female,E00069616_HH000001,1,E00069616,E01013800,E02002864
spk-o-47855,male,E00069616_HH000083,2,E00069616,E01013800,E02002864
spk-o-47586,male,E00069616_HH000050,2,E00069616,E01013800,E02002864
spk-o-47578,male,E00069616_HH000047,2,E00069616,E01013800,E02002864
spk-o-52634,female,E00069616_HH000037,2,E00069616,E01013800,E02002864
spk-o-47801,male,E00069616_HH000077,2,E00069616,E01013800,E02002864
spk-o-52497,female,E00069616_HH000029,1,E00069616,E01013800,E02002864
spk-o-52599,female,E00069616_HH000035,2,E00069616,E01013800,E02002864
spk-o-47862,male,E00069616_HH000084,2,E00069616,E01013800,E02002864
spk-o-47863,male,E00069616_HH000085,2,E00069616,E01013800,E02002864
spk-o-52481,female,E00069616_HH000026,1,E00069616,E01013800,E02002864
spk-o-52444,female,E00069616_HH000024,1,E00069616,E01013800,E02002864
spk-o-47897,male,E00069616_HH000087,2,E00069616,E01013800,E02002864
spk-o-47637,male,E00069616_HH000056,2,E00069616,E01013800,E02002864
spk-o-47633,male,E00069616_HH000055,2,E00069616,E01013800,E02002864
spk-o-47654,male,E00069616_HH000057,2,E00069616,E01013800,E02002864
spk-o-52598,female,E00069616_HH000035,2,E00069616,E01013800,E02002864
spk-o-47732,male,E00069616_HH000069,2,E00069616,E01013800,E02002864
spk-o-47658,male,E00069616_HH000058,2,E00069616,E01013800,E02002864
spk-o-47820,male,E00069616_HH000079,2,E00069616,E01013800,E02002864
spk-o-48041,male,E00069616_HH000095,3,E00069616,E01013800,E02002864
spk-o-48023,male,E00069616_HH000092,4,E00069616,E01013800,E02002864
spk-o-52645,female,E00069616_HH000039,2,E00069616,E01013800,E02002864
spk-o-47689,male,E00069616_HH000062,2,E00069616,E01013800,E02002864
spk-o-47859,male,E00069616_HH000084,2,E00069616,E01013800,E02002864
spk-o-48028,male,E00069616_HH000093,4,E00069616,E01013800,E02002864
spk-o-47565,male,E00069616_HH000046,2,E00069616,E01013800,E02002864
spk-o-47599,male,E00069616_HH000052,2,E00069616,E01013800,E02002864
spk-o-52537,female,E00069616_HH000032,2,E00069616,E01013800,E02002864
spk-o-52604,female,E00069616_HH000037,2,E00069616,E01013800,E02002864
spk-o-47853,male,E00069616_HH000083,2,E00069616,E01013800,E02002864
spk-o-47871,male,E00069616_HH000086,2,E00069616,E01013800,E02002864
spk-o-47567,male,E00069616_HH000046,2,E00069616,E01013800,E02002864
spk-o-48060,male,E00069616_HH000096,3,E00069616,E01013800,E02002864
spk-o-47788,male,E00069616_HH000075,2,E00069616,E01013800,E02002864
spk-o-47800,male,E00069616_HH000076,2,E00069616,E01013800,E02002864
spk-o-47725,male,E00069616_HH000068,2,E00069616,E01013800,E02002864
spk-o-47537,male,E00069616_HH000042,2,E00069616,E01013800,E02002864
spk-o-52277,female,E00069616_HH000006,1,E00069616,E01013800,E02002864
spk-o-47996,male,E00069616_HH000091,5,E00069616,E01013800,E02002864
spk-o-52272,female,E00069616_HH000004,1,E00069616,E01013800,E02002864
spk-o-48024,male,E00069616_HH000093,4,E00069616,E01013800,E02002864
spk-o-47523,male,E00069616_HH000040,2,E00069616,E01013800,E02002864
spk-o-52550,female,E00069616_HH000033,2,E00069616,E01013800,E02002864
spk-o-47636,male,E00069616_HH000055,2,E00069616,E01013800,E02002864
spk-o-47623,male,E00069616_HH000054,2,E00069616,E01013800,E02002864
spk-o-52546,female,E00069616_HH000032,2,E00069616,E01013800,E02002864
spk-o-52321,female,E00069616_HH000008,1,E00069616,E01013800,E02002864
spk-o-47754,male,E00069616_HH000070,2,E00069616,E01013800,E02002864
spk-o-47680,male,E00069616_HH000061,2,E00069616,E01013800,E02002864
spk-o-47644,male,E00069616_HH000057,2,E00069616,E01013800,E02002864
spk-o-47969,male,E00069616_HH000091,5,E00069616,E01013800,E02002864
spk-o-48011,male,E00069616_HH000092,4,E00069616,E01013800,E02002864
spk-o-47674,male,E00069616_HH000060,2,E00069616,E01013800,E02002864
spk-o-52322,female,E00069616_HH000009,1,E00069616,E01013800,E02002864
spk-o-52349,female,E00069616_HH000014,1,E00069616,E01013800,E02002864
spk-o-47560,male,E00069616_HH000045,2,E00069616,E01013800,E02002864
spk-o-47947,male,E00069616_HH000090,5,E00069616,E01013800,E02002864
spk-o-47840,male,E00069616_HH000081,2,E00069616,E01013800,E02002864
spk-o-52376,female,E00069616_HH000018,1,E00069616,E01013800,E02002864
spk-o-47594,male,E00069616_HH000051,2,E00069616,E01013800,E02002864
spk-o-47977,male,E00069616_HH000091,5,E00069616,E01013800,E02002864
spk-o-47849,male,E00069616_HH000082,2,E00069616,E01013800,E02002864
spk-o-47916,male,E00069616_HH000089,6,E00069616,E01013800,E02002864
spk-o-48017,male,E00069616_HH000092,4,E00069616,E01013800,E02002864
spk-o-47575,male,E00069616_HH000047,2,E00069616,E01013800,E02002864
spk-o-47540,male,E00069616_HH000042,2,E00069616,E01013800,E02002864
spk-o-47731,male,E00069616_HH000069,2,E00069616,E01013800,E02002864
spk-o-47525,male,E00069616_HH000040,2,E00069616,E01013800,E02002864
spk-o-48047,male,E00069616_HH000096,3,E00069616,E01013800,E02002864
spk-o-47556,male,E00069616_HH000044,2,E00069616,E01013800,E02002864
spk-o-52652,female,E00069616_HH000039,2,E00069616,E01013800,E02002864
spk-o-47672,male,E00069616_HH000059,2,E00069616,E01013800,E02002864
spk-o-52418,female,E00069616_HH000022,1,E00069616,E01013800,E02002864
spk-o-47554,male,E00069616_HH000044,2,E00069616,E01013800,E02002864
spk-o-48040,male,E00069616_HH000095,3,E00069616,E01013800,E02002864
spk-o-47833,male,E00069616_HH000080,2,E00069616,E01013800,E02002864
spk-o-52563,female,E00069616_HH000034,2,E00069616,E01013800,E02002864
spk-o-47965,male,E00069616_HH000090,5,E00069616,E01013800,E02002864
spk-o-48030,male,E00069616_HH000093,4,E00069616,E01013800,E02002864
spk-o-52251,female,E00069616_HH000002,1,E00069616,E01013800,E02002864
spk-o-47536,male,E00069616_HH000041,2,E00069616,E01013800,E02002864
spk-o-47915,male,E00069616_HH000089,6,E00069616,E01013800,E02002864
spk-o-47835,male,E00069616_HH000080,2,E00069616,E01013800,E02002864
spk-o-47922,male,E00069616_HH000089,6,E00069616,E01013800,E02002864
spk-o-47716,male,E00069616_HH000067,2,E00069616,E01013800,E02002864
spk-o-47704,male,E00069616_HH000065,2,E00069616,E01013800,E02002864
spk-o-47775,male,E00069616_HH000073,2,E00069616,E01013800,E02002864
spk-o-47662,male,E00069616_HH000059,2,E00069616,E01013800,E02002864
spk-o-47603,male,E00069616_HH000052,2,E00069616,E01013800,E02002864
spk-o-47798,male,E00069616_HH000076,2,E00069616,E01013800,E02002864
spk-o-48073,male,E00069616_HH000096,3,E00069616,E01013800,E02002864
spk-o-52394,female,E00069616_HH000021,1,E00069616,E01013800,E02002864
spk-o-47591,male,E00069616_HH000051,2,E00069616,E01013800,E02002864
spk-o-47730,male,E00069616_HH000068,2,E00069616,E01013800,E02002864
spk-o-52351,female,E00069616_HH000015,1,E00069616,E01013800,E02002864
spk-o-47685,male,E00069616_HH000061,2,E00069616,E01013800,E02002864
spk-o-47715,male,E00069616_HH000066,2,E00069616,E01013800,E02002864
spk-o-52747,female,E00069617_HH000010,1,E00069617,E01035103,E02002864
spk-o-48717,male,E00069617_HH000110,4,E00069617,E01035103,E02002864
spk-o-48109,male,E00069617_HH000051,2,E00069617,E01035103,E02002864
spk-o-48691,male,E00069617_HH000108,5,E00069617,E01035103,E02002864
spk-o-48335,male,E00069617_HH000077,2,E00069617,E01035103,E02002864
spk-o-48317,male,E00069617_HH000074,2,E00069617,E01035103,E02002864
spk-o-52793,female,E00069617_HH000016,1,E00069617,E01035103,E02002864
spk-o-48179,male,E00069617_HH000061,2,E00069617,E01035103,E02002864
spk-o-48135,male,E00069617_HH000056,2,E00069617,E01035103,E02002864
spk-o-48467,male,E00069617_HH000090,2,E00069617,E01035103,E02002864
spk-o-48639,male,E00069617_HH000107,6,E00069617,E01035103,E02002864
spk-o-48577,male,E00069617_HH000103,2,E00069617,E01035103,E02002864
spk-o-48450,male,E00069617_HH000089,2,E00069617,E01035103,E02002864
spk-o-48126,male,E00069617_HH000055,2,E00069617,E01035103,E02002864
spk-o-48621,male,E00069617_HH000106,7,E00069617,E01035103,E02002864
spk-o-48569,male,E00069617_HH000102,2,E00069617,E01035103,E02002864
spk-o-48688,male,E00069617_HH000108,5,E00069617,E01035103,E02002864
spk-o-52829,female,E00069617_HH000019,1,E00069617,E01035103,E02002864
spk-o-53011,female,E00069617_HH000041,2,E00069617,E01035103,E02002864
spk-o-48653,male,E00069617_HH000107,6,E00069617,E01035103,E02002864
spk-o-48259,male,E00069617_HH000067,2,E00069617,E01035103,E02002864
spk-o-48780,male,E00069617_HH000113,3,E00069617,E01035103,E02002864
spk-o-48791,male,E00069617_HH000114,3,E00069617,E01035103,E02002864
spk-o-48709,male,E00069617_HH000109,4,E00069617,E01035103,E02002864
spk-o-48474,male,E00069617_HH000092,2,E00069617,E01035103,E02002864
spk-o-48279,male,E00069617_HH000070,2,E00069617,E01035103,E02002864
spk-o-52923,female,E00069617_HH000031,1,E00069617,E01035103,E02002864
spk-o-52890,female,E00069617_HH000026,1,E00069617,E01035103,E02002864
spk-o-48599,male,E00069617_HH000106,7,E00069617,E01035103,E02002864
spk-o-52795,female,E00069617_HH000017,1,E00069617,E01035103,E02002864
spk-o-53109,female,E00069617_HH000046,2,E00069617,E01035103,E02002864
spk-o-48434,male,E00069617_HH000087,2,E00069617,E01035103,E02002864
spk-o-48524,male,E00069617_HH000097,2,E00069617,E01035103,E02002864
spk-o-48216,male,E00069617_HH000065,2,E00069617,E01035103,E02002864
spk-o-48118,male,E00069617_HH000053,2,E00069617,E01035103,E02002864
spk-o-48744,male,E00069617_HH000111,4,E00069617,E01035103,E02002864
spk-o-48590,male,E00069617_HH000104,2,E00069617,E01035103,E02002864
spk-o-48498,male,E00069617_HH000094,2,E00069617,E01035103,E02002864
spk-o-48257,male,E00069617_HH000067,2,E00069617,E01035103,E02002864
spk-o-48177,male,E00069617_HH000060,2,E00069617,E01035103,E02002864
spk-o-48266,male,E00069617_HH000069,2,E00069617,E01035103,E02002864
spk-o-48730,male,E00069617_HH000110,4,E00069617,E01035103,E02002864
spk-o-48076,male,E00069617_HH000048,2,E00069617,E01035103,E02002864
spk-o-48152,male,E00069617_HH000058,2,E00069617,E01035103,E02002864
spk-o-48543,male,E00069617_HH000099,2,E00069617,E01035103,E02002864
spk-o-48304,male,E00069617_HH000073,2,E00069617,E01035103,E02002864
spk-o-48383,male,E00069617_HH000082,2,E00069617,E01035103,E02002864
spk-o-48229,male,E00069617_HH000066,2,E00069617,E01035103,E02002864
spk-o-48394,male,E00069617_HH000082,2,E00069617,E01035103,E02002864
spk-o-48429,male,E00069617_HH000086,2,E00069617,E01035103,E02002864
spk-o-52964,female,E00069617_HH000037,2,E00069617,E01035103,E02002864
spk-o-52873,female,E00069617_HH000025,1,E00069617,E01035103,E02002864
spk-o-48116,male,E00069617_HH000052,2,E00069617,E01035103,E02002864
spk-o-48349,male,E00069617_HH000078,2,E00069617,E01035103,E02002864
spk-o-52902,female,E00069617_HH000030,1,E00069617,E01035103,E02002864
spk-o-52835,female,E00069617_HH000020,1,E00069617,E01035103,E02002864
spk-o-48659,male,E00069617_HH000107,6,E00069617,E01035103,E02002864
spk-o-48230,male,E00069617_HH000066,2,E00069617,E01035103,E02002864
spk-o-48556,male,E00069617_HH000100,2,E00069617,E01035103,E02002864
spk-o-48114,male,E00069617_HH000052,2,E00069617,E01035103,E02002864
spk-o-52711,female,E00069617_HH000006,1,E00069617,E01035103,E02002864
spk-o-48426,male,E00069617_HH000086,2,E00069617,E01035103,E02002864
spk-o-53111,female,E00069617_HH000046,2,E00069617,E01035103,E02002864
spk-o-48723,male,E00069617_HH000110,4,E00069617,E01035103,E02002864
spk-o-48593,male,E00069617_HH000105,2,E00069617,E01035103,E02002864
spk-o-48432,male,E00069617_HH000087,2,E00069617,E01035103,E02002864
spk-o-48094,male,E00069617_HH000051,2,E00069617,E01035103,E02002864
spk-o-48303,male,E00069617_HH000072,2,E00069617,E01035103,E02002864
spk-o-48638,male,E00069617_HH000106,7,E00069617,E01035103,E02002864
spk-o-52928,female,E00069617_HH000032,1,E00069617,E01035103,E02002864
spk-o-52771,female,E00069617_HH000013,1,E00069617,E01035103,E02002864
spk-o-52945,female,E00069617_HH000036,2,E00069617,E01035103,E02002864
spk-o-52900,female,E00069617_HH000029,1,E00069617,E01035103,E02002864
spk-o-53001,female,E00069617_HH000039,2,E00069617,E01035103,E02002864
spk-o-48168,male,E00069617_HH000059,2,E00069617,E01035103,E02002864
spk-o-48264,male,E00069617_HH000068,2,E00069617,E01035103,E02002864
spk-o-48469,male,E00069617_HH000091,2,E00069617,E01035103,E02002864
spk-o-53075,female,E00069617_HH000044,2,E00069617,E01035103,E02002864
spk-o-48352,male,E00069617_HH000078,2,E00069617,E01035103,E02002864
spk-o-48592,male,E00069617_HH000104,2,E00069617,E01035103,E02002864
spk-o-48141,male,E00069617_HH000056,2,E00069617,E01035103,E02002864
spk-o-52983,female,E00069617_HH000039,2,E00069617,E01035103,E02002864
spk-o-48493,male,E00069617_HH000093,2,E00069617,E01035103,E02002864
spk-o-48148,male,E00069617_HH000057,2,E00069617,E01035103,E02002864
spk-o-48381,male,E00069617_HH000081,2,E00069617,E01035103,E02002864
spk-o-52892,female,E00069617_HH000027,1,E00069617,E01035103,E02002864
spk-o-48453,male,E00069617_HH000089,2,E00069617,E01035103,E02002864
spk-o-48319,male,E00069617_HH000074,2,E00069617,E01035103,E02002864
spk-o-48375,male,E00069617_HH000080,2,E00069617,E01035103,E02002864
spk-o-52678,female,E00069617_HH000003,1,E00069617,E01035103,E02002864
spk-o-48146,male,E00069617_HH000057,2,E00069617,E01035103,E02002864
spk-o-53023,female,E00069617_HH000041,2,E00069617,E01035103,E02002864
spk-o-48529,male,E00069617_HH000098,2,E00069617,E01035103,E02002864
spk-o-48345,male,E00069617_HH000077,2,E00069617,E01035103,E02002864
spk-o-48209,male,E00069617_HH000063,2,E00069617,E01035103,E02002864
spk-o-48178,male,E00069617_HH000061,2,E00069617,E01035103,E02002864
spk-o-48459,male,E00069617_HH000090,2,E00069617,E01035103,E02002864
spk-o-52957,female,E00069617_HH000036,2,E00069617,E01035103,E02002864
spk-o-48750,male,E00069617_HH000111,4,E00069617,E01035103,E02002864
spk-o-48081,male,E00069617_HH000049,2,E00069617,E01035103,E02002864
spk-o-52855,female,E00069617_HH000023,1,E00069617,E01035103,E02002864
spk-o-48447,male,E00069617_HH000088,2,E00069617,E01035103,E02002864
spk-o-48323,male,E00069617_HH000075,2,E00069617,E01035103,E02002864
spk-o-52942,female,E00069617_HH000034,1,E00069617,E01035103,E02002864
spk-o-52758,female,E00069617_HH000012,1,E00069617,E01035103,E02002864
spk-o-48779,male,E00069617_HH000113,3,E00069617,E01035103,E02002864
spk-o-48635,male,E00069617_HH000106,7,E00069617,E01035103,E02002864
spk-o-52728,female,E00069617_HH000007,1,E00069617,E01035103,E02002864
spk-o-52896,female,E00069617_HH000028,1,E00069617,E01035103,E02002864
spk-o-48408,male,E00069617_HH000084,2,E00069617,E01035103,E02002864
spk-o-48751,male,E00069617_HH000112,3,E00069617,E01035103,E02002864
spk-o-48471,male,E00069617_HH000091,2,E00069617,E01035103,E02002864
spk-o-52697,female,E00069617_HH000005,1,E00069617,E01035103,E02002864
spk-o-52936,female,E00069617_HH000033,1,E00069617,E01035103,E02002864
spk-o-48327,male,E00069617_HH000076,2,E00069617,E01035103,E02002864
spk-o-48503,male,E00069617_HH000095,2,E00069617,E01035103,E02002864
spk-o-48360,male,E00069617_HH000079,2,E00069617,E01035103,E02002864
spk-o-48502,male,E00069617_HH000095,2,E00069617,E01035103,E02002864
spk-o-48325,male,E00069617_HH000075,2,E00069617,E01035103,E02002864
spk-o-52751,female,E00069617_HH000011,1,E00069617,E01035103,E02002864
spk-o-48089,male,E00069617_HH000049,2,E00069617,E01035103,E02002864
spk-o-48376,male,E00069617_HH000081,2,E00069617,E01035103,E02002864
spk-o-48510,male,E00069617_HH000096,2,E00069617,E01035103,E02002864
spk-o-48602,male,E00069617_HH000106,7,E00069617,E01035103,E02002864
spk-o-52658,female,E00069617_HH000001,1,E00069617,E01035103,E02002864
spk-o-48700,male,E00069617_HH000108,5,E00069617,E01035103,E02002864
spk-o-48551,male,E00069617_HH000099,2,E00069617,E01035103,E02002864
spk-o-48119,male,E00069617_HH000053,2,E00069617,E01035103,E02002864
spk-o-48561,male,E00069617_HH000101,2,E00069617,E01035103,E02002864
spk-o-48093,male,E00069617_HH000050,2,E00069617,E01035103,E02002864
spk-o-53004,female,E00069617_HH000040,2,E00069617,E01035103,E02002864
spk-o-48439,male,E00069617_HH000088,2,E00069617,E01035103,E02002864
spk-o-52974,female,E00069617_HH000038,2,E00069617,E01035103,E02002864
spk-o-48370,male,E00069617_HH000080,2,E00069617,E01035103,E02002864
spk-o-52872,female,E00069617_HH000024,1,E00069617,E01035103,E02002864
spk-o-48665,male,E00069617_HH000107,6,E00069617,E01035103,E02002864
spk-o-48511,male,E00069617_HH000096,2,E00069617,E01035103,E02002864
spk-o-48160,male,E00069617_HH000059,2,E00069617,E01035103,E02002864
spk-o-52971,female,E00069617_HH000038,2,E00069617,E01035103,E02002864
spk-o-48795,male,E00069617_HH000114,3,E00069617,E01035103,E02002864
spk-o-53043,female,E00069617_HH000042,2,E00069617,E01035103,E02002864
spk-o-48228,male,E00069617_HH000065,2,E00069617,E01035103,E02002864
